model,rmse,TEmax,TEmaxt,MImax,TE0,TE1,TE2,TE3,TE4,TE5,TE6,TE7,TE8,MI0,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,corr0,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,MImaxt,replicate,sink,source,site
1c,NA,0.1139285197963696,0,0.1811897148899608,0.1139285197963696,0.0652116825074804,0.0505925548518943,0.0426538426634585,0.0382308185239391,0.0344026456333346,0.0360104107689567,0.0390808067019845,0.0379028995457023,0.1811897148899608,0.1327813721918979,0.0562908971108902,0.026297830941726,0.015339648690003,0.0117104613647923,0.0104445272218605,0.0116990095445338,0.010149001037909,-0.7065467346257365,-0.6173282008476254,-0.3886121512196145,-0.2377920391577969,-0.158997951451886,-0.1093317182886413,-0.0860775263943161,-0.0876093245252722,-0.0802868193661009,0,0,do_min,tmmx,01475530
1c,NA,0.1417356551258828,0,0.2249545660556347,0.1417356551258828,0.0609357829374848,0.0505589742670975,0.0427134385940887,0.0383032087680167,0.0381936000695924,0.040818289675908,0.0392592705043925,0.0397892660918175,0.2249545660556347,0.1439631248701383,0.0595273273046554,0.0272518745646807,0.015954274429716,0.0127127531170919,0.0127312870787517,0.0126760655616326,0.0154235607501259,-0.6856717103491089,-0.5433097798268837,-0.3253354051803336,-0.1850673870854421,-0.1169301318224513,-0.069445264289512,-0.0490590941715249,-0.0519735119516077,-0.0434419591251938,0,0,do_mean,tmmx,01475530
1c,NA,0.2008701359943387,0,0.2999829721913504,0.2008701359943387,0.0409076039323453,0.0382328071977872,0.0386696427599391,0.03741804192847,0.0405753607388992,0.0406479105573991,0.0380407757324784,0.0414333413013155,0.2999829721913504,0.1396485143091243,0.0536458978000083,0.0255868051346989,0.0167588232996387,0.0165183437194917,0.0152775595895568,0.0183257724734558,0.0152129057262089,-0.8059387562030896,-0.6000248444991402,-0.345675443282954,-0.18775784067023,-0.1255840513423784,-0.0808540369543292,-0.0675194531050737,-0.0717642661725761,-0.0535389664643674,0,0,do_max,tmmx,01475530
1c,NA,0.0759138564713382,0,0.0719072425070703,0.0759138564713382,0.063381026339595,0.0609235435096205,0.0537267653799717,0.0529752204584106,0.0520735797424498,0.0527358016368501,0.0533111818741975,0.045929249110027,0.0719072425070703,0.0593744123753271,0.0462502688340599,0.0313879774645038,0.0190579972768422,0.0171710218491207,0.0157510903639604,0.0164151741743592,0.0174960692614882,0.2286916017590383,0.2144052407427031,0.1817313073021561,0.1181760069375456,0.0709522380403384,0.0352503317438396,0.0120914745387103,0.0098205940475813,0.0132741349897906,0,0,do_min,tmmx,01475548
1c,NA,0.0601880052204195,0,0.0288378132134659,0.0601880052204195,0.0581648985936677,0.0514699243140718,0.0563046061456207,0.0453627096442923,0.0493391762400571,0.045229682397822,0.0441305239917172,0.0497680631406933,0.0269381506586539,0.0249150440319009,0.0253454374399049,0.0288378132134659,0.0241524059457451,0.0229530252104564,0.0221818667596733,0.0267230303269291,0.0279716324405097,-0.1018315167766801,-0.0300614929464902,0.0064352326116095,0.0140171191293807,0.015156478209393,0.0185234904207807,0.0131701094268769,0.0136923309110682,0.0161934701035787,3,0,do_mean,tmmx,01475548
1c,NA,0.1181273026576519,0,0.1720786119096481,0.1181273026576519,0.055742772807984,0.0534754974396382,0.0496930212777277,0.0516437645315598,0.0488754982167075,0.0535990870597418,0.0519484429180139,0.0539872621186232,0.1720786119096481,0.1092092261108088,0.0537363245522766,0.0274719926697608,0.0196186570017944,0.0131993257622605,0.0129144158376851,0.0123302377148334,0.0157253199502309,-0.6203542455862788,-0.4965663473112525,-0.3360830494685411,-0.2097218420756857,-0.138217441533258,-0.0873368745085494,-0.0616052974950943,-0.0606777832492305,-0.0582900712144106,0,0,do_max,tmmx,01475548
1c,1.0561005426844727,0.0545384065845421,7,0.0685482583794319,0.0299438783281342,0.0346386398368749,0.0415957151289441,0.0461496435812775,0.0442334446249446,0.04913570592377,0.0509174062303427,0.0545384065845421,0.0529524186320607,0.0630920893118622,0.0685482583794319,0.0667696887038169,0.0572945754217,0.0487154182710358,0.0419801335505567,0.034228930248013,0.0328680529480513,0.0289742221219837,-0.4139387809289837,-0.4303048847650291,-0.4134878522197721,-0.383884809802269,-0.3582914432525448,-0.3220372794095948,-0.2920809804524024,-0.2711547480641916,-0.2503210597073229,1,0,do_min,tmmx,01480617
1c,0.8163400082292572,0.0534461188833495,8,0.0786277547340956,0.0305158611382077,0.0460471230302004,0.0514323519032174,0.0477024763982234,0.0443770481332663,0.0469417912111792,0.04999139656392,0.052996176209902,0.0534461188833495,0.0624667720338855,0.0786277547340956,0.0720268189777728,0.058120023485543,0.0491768983624111,0.0398235183148877,0.0359588545766023,0.0351855512561724,0.0304147146278902,-0.4146825785558751,-0.4574925724109565,-0.4339341668327263,-0.3966490468894635,-0.3678001376965701,-0.3317485239413385,-0.3022173980933042,-0.2804430363065511,-0.2588639649761797,1,0,do_mean,tmmx,01480617
1c,1.106540361511299,0.0833305231204924,3,0.064634570535928,0.044566333184217,0.0673685212534752,0.0829042398176369,0.0833305231204924,0.0789772710018957,0.0751524040323592,0.0703921159432958,0.0717755224941383,0.0707517344688335,0.0259630515403824,0.0495330957739722,0.062400456289958,0.064634570535928,0.0604795768338799,0.0509743744205138,0.0422010015454738,0.0385190801345142,0.0321422395899351,-0.2005595075483191,-0.3199462983073691,-0.3829310883563677,-0.3940395173433514,-0.3816880729498607,-0.3537841947669681,-0.3184139494286671,-0.2904465232519261,-0.2709107191937455,3,0,do_max,tmmx,01480617
1c,1.060351501326956,0.0598358963720514,8,0.0499571532525862,0.0312775502812646,0.0353096816903452,0.0460954140554212,0.0531832302363387,0.0527449533041877,0.0543365996110375,0.0585400298791039,0.0573999497271175,0.0598358963720514,0.044103726042135,0.0485284517208466,0.0486695780056238,0.0499571532525862,0.0434143401891328,0.0373766691849805,0.0337753009331779,0.0294756506204594,0.0279279807252374,-0.2582285285196414,-0.2866834663320403,-0.3171357806210892,-0.3289092268119353,-0.3232008457672158,-0.3002706233047073,-0.2803564475478417,-0.2587031341826531,-0.2359254071670392,3,0,do_min,tmmx,01480870
1c,0.8576392315950245,0.0606629220583755,7,0.051579126441014,0.0338706344923069,0.042947075119382,0.0544710449022734,0.0570149409668944,0.060012836561877,0.059754473976401,0.0602637635484633,0.0606629220583755,0.0589100034547506,0.0393631043270995,0.0488353256450157,0.051579126441014,0.0503139602960238,0.0458179115181089,0.0389363601351505,0.0360712667294852,0.0326877848470505,0.0279803861515907,-0.244194878681543,-0.3016007801300031,-0.3276970405575203,-0.3314070898012935,-0.3228292043138904,-0.2993835616906424,-0.2801813758720798,-0.2585332591014941,-0.2357681658090331,2,0,do_mean,tmmx,01480870
1c,1.2246034969739834,0.0991960873387018,3,0.0467474957723434,0.0544460505524642,0.0557836965562195,0.0852975951468578,0.0991960873387018,0.0902245311330743,0.0810792033185083,0.0759714152580824,0.0776638755455366,0.0705362486871149,0.0264145651595407,0.0276915173040879,0.0380878974923949,0.0465086224313383,0.0467474957723434,0.0381160362126033,0.0329143135377449,0.0310718847002788,0.0284022941896582,-0.0097480007258564,-0.14363235804035,-0.2564536895443199,-0.3100685728328445,-0.3198403778983558,-0.3094112942661176,-0.2881514026386577,-0.2620501296611225,-0.2430161800644366,4,0,do_max,tmmx,01480870
1c,0.6876899328015423,0.0563625943839936,3,0.0930006554422537,0.0240571843271014,0.0423529417962894,0.0545849982390932,0.0563625943839936,0.052994461377378,0.0539545971204977,0.0535006027898059,0.0539423585844959,0.0533324010830904,0.0714301955363442,0.0902361035422932,0.0930006554422537,0.0830099065841982,0.0662866889442767,0.0543083570421711,0.0467493978947383,0.0412114202991661,0.0350058409692491,-0.4194993383796653,-0.4695386784528715,-0.479085382012339,-0.4605999696315043,-0.4286277081387664,-0.3876445798708604,-0.351233912770561,-0.3165518117810716,-0.2816765520651829,2,0,do_min,tmmx,01481000
1c,0.6678847284537275,0.0646762943179869,2,0.0912885713099209,0.0268094458088966,0.0561284497938514,0.0646762943179869,0.0629346209877301,0.0595441833948642,0.0548245928912771,0.0545682511274068,0.0563074740938096,0.0513417963610669,0.0569824672878037,0.0866169874047527,0.0912885713099209,0.0820915181930651,0.0672472580408851,0.0543256086860769,0.0480990679119086,0.0403787540257336,0.0366354947731629,-0.3982905695485019,-0.4744051580825181,-0.4831443652531706,-0.4614475044472793,-0.4267686292954028,-0.3847712945828553,-0.3491978010159068,-0.3130540371769827,-0.2785667182128037,2,0,do_mean,tmmx,01481000
1c,1.0233993593873283,0.108617817628602,3,0.081545863871679,0.0439311187352253,0.069970571695324807,0.100428226567807,0.108617817628602,0.0971620397021398,0.0859026330809155,0.0857887913020626,0.0783041883066488,0.0715004599281308,0.0243969524374622,0.0507224678162268,0.0706849203797274,0.081545863871679,0.0737731378696226,0.0601478231662311,0.0523213583895611,0.0425385180340631,0.0370740410165362,-0.1939270518562841,-0.3405322240344376,-0.4305842160314954,-0.4593000439965992,-0.443980990046006,-0.4127508170197681,-0.3715383833815073,-0.3240731563093464,-0.2872070108526774,3,0,do_max,tmmx,01481000
1c,0.8704942304753818,0.0513337486996395,8,0.112975804753207,0.0273264038747082,0.041651618719272,0.0471789574828311,0.0464296393263361,0.0463931317190068,0.0496142799426642,0.0486513260058645,0.0488617951951357,0.0513337486996395,0.0983746607794548,0.112975804753207,0.0940067448103671,0.0690218095274646,0.0521967843158223,0.0407505007212242,0.0341042267819228,0.0308503415134665,0.0293726444830872,-0.5227563905357415,-0.5534047459967754,-0.5109856200301124,-0.442820905410595,-0.3844412537945291,-0.3248416846170737,-0.2802674855885168,-0.2506155024466143,-0.2219006563353866,1,0,do_min,tmmx,01481500
1c,0.6542522220795826,0.0534729928097507,8,0.1225266213760864,0.0274199802579073,0.0519211403313438,0.0532826005245452,0.0499751420028519,0.0453203033516542,0.0486639749863687,0.0503256827546213,0.0530803885485302,0.0534729928097507,0.0976800170570187,0.1225266213760864,0.1004183907776467,0.0739110842019431,0.0569195138034339,0.0450583028252513,0.0367635778615189,0.0346030558535503,0.0320299865521831,-0.5193582598881255,-0.5683376479794623,-0.5212592646345275,-0.4495154200953816,-0.390236639001812,-0.332599182207265,-0.2891066883703806,-0.2582312043113339,-0.2292658233223965,1,0,do_mean,tmmx,01481500
1c,0.7963749868756484,0.0709320750619053,2,0.1052642361346895,0.0279793801767684,0.0657830377654055,0.0709320750619053,0.0633272442240624,0.0575287071582685,0.0496213129228475,0.0510560805988783,0.0494004161081015,0.052625596132518,0.0578859700064286,0.0956896275950656,0.1052642361346895,0.0878751447843743,0.0694524359137497,0.0537697992026065,0.0433972107468709,0.0379440549294372,0.0345140614914255,-0.395177860752739,-0.5092828200229468,-0.5269875445058698,-0.4881642213689916,-0.4342521916371974,-0.3749325540628705,-0.3215821764872757,-0.2803547171502074,-0.2500047546909157,2,0,do_max,tmmx,01481500
1c,NA,0.2678987838947196,0,0.3381270658225414,0.2678987838947196,0.0357221225364738,0.0357912095253941,0.0315148197940137,0.0336316479825369,0.0311647966550101,0.0323754936114496,0.0323377473383954,0.0335358895639386,0.3381270658225414,0.1057880041305019,0.0375008871122567,0.0181836376698836,0.0159889469560014,0.0125302226901351,0.0123279124282527,0.012102547637813,0.0106380358714676,0.868748806268875,0.5520589372292471,0.2944248173898852,0.1807311356164998,0.1306728820774298,0.0994285482442365,0.0940440053373309,0.0936387065527623,0.0877080257803263,0,1,do_min,tmmx,01466500
1c,NA,0.0828290177266762,0,0.0413153350449164,0.0828290177266762,0.0566747889147181,0.0579734782163007,0.0521516631088605,0.0541754100678463,0.0569749371438676,0.0556513343605405,0.0575697082934027,0.0530624900978021,0.0413153350449164,0.0151611062329573,0.0095830707500272,0.0080581661620424,0.008722695601355,0.0096946231932062,0.010275211524579,0.0089711402496279,0.0083436666410093,-0.0078358765849614,0.0600438141249733,0.0282042233733248,0.0347564472539975,0.0417582550455233,0.0462667314747466,0.046122549616906,0.0304598168742454,0.0347823834325677,0,1,do_mean,tmmx,01466500
1c,NA,0.1939828068861512,0,0.206789862519205,0.1939828068861512,0.0580301517799961,0.0435761785873858,0.0438811382027873,0.0462056078970406,0.0440340488862578,0.0455661047074153,0.0464304588460469,0.0438368529530732,0.206789862519205,0.0705537387738969,0.0282837922650802,0.0165683927783041,0.0130462834125342,0.0092296235166598,0.0113707649841309,0.0125182919176582,0.0097816366945724,-0.7033502495845446,-0.4094100890957635,-0.2222313145443318,-0.1253155348299183,-0.0809725839509167,-0.0532041015987087,-0.0509023645537414,-0.0612818040355945,-0.049361051027843,0,1,do_max,tmmx,01466500
1c,0.959169524921973,0.0712635892508714,5,0.1039003562186196,0.0476356486582971,0.0413685258112376,0.0557798333936844,0.0617095004026822,0.0678369112570732,0.0712635892508714,0.0649123680391926,0.0642492291107899,0.0635831537323455,0.1039003562186196,0.0970815339785465,0.07283787823807,0.0586084637889475,0.0451367169297665,0.0360727100417533,0.0274723104238637,0.0239429248244369,0.0240016429188555,-0.4899256367401347,-0.4702063146182402,-0.4151733693475092,-0.3559893461613503,-0.2944069623086808,-0.2299271901013509,-0.182499640749496,-0.1496405861500991,-0.1223617453419887,0,1,do_min,tmmx,01472104
1c,1.1058781453643065,0.0802727072808223,4,0.1009940900973847,0.0363616610459241,0.0538701664861349,0.0696905733640558,0.0751769062624473,0.0802727072808223,0.0699463688237286,0.0686218361502818,0.0703488998344828,0.0678893296799372,0.0838118972526432,0.1009940900973847,0.0928128614566695,0.0803064888384083,0.0687198595758041,0.0515664910553574,0.0382564284772383,0.0337834638469687,0.0311910948035381,-0.4380807152799043,-0.4904300552662737,-0.4807636043484985,-0.4367924322302861,-0.3737625891936978,-0.3051731420188914,-0.2473629346930155,-0.207314902580743,-0.1787409612040491,1,1,do_mean,tmmx,01472104
1c,2.0285012751507607,0.0881737370986735,4,0.0580652778153917,0.0467091213187469,0.0593370206051928,0.0741658571639294,0.0868587266447123,0.0881737370986735,0.0802672571469773,0.074727597913331,0.0750689645056255,0.077189960350758,0.0425744927533942,0.0552872815583366,0.0567465337142054,0.0580652778153917,0.0506035632855575,0.0411960435393187,0.0300593957199895,0.0245762638694411,0.021763860857437,-0.1742432056029311,-0.2738587397524207,-0.3556428266133344,-0.3766115717545752,-0.3405292907211091,-0.2853332455001804,-0.2273676494435404,-0.1804945069484653,-0.1542810384409214,3,1,do_max,tmmx,01472104
1c,NA,0.0590851008680568,8,0.0951788411576722,0.0418674114772139,0.0393868589941753,0.0473357155922668,0.0540392836680815,0.0560149927212218,0.0569074336728495,0.0543317566053973,0.0588019705901223,0.0590851008680568,0.0951788411576722,0.0921401075010643,0.0678288270662578,0.047355115018345,0.0364894468759287,0.026827464555904,0.0210869090652277,0.0200437455191089,0.017803804809438,-0.4336498374001113,-0.4166514302925801,-0.3832999568068239,-0.335938919156527,-0.2838372417712639,-0.2268450622750904,-0.1774314681831652,-0.143205861345261,-0.1177647592637683,0,1,do_min,tmmx,01472119
1c,NA,0.0717736570547201,4,0.0852089464888668,0.0319048936997227,0.0487585180548394,0.0638821052801322,0.0682629015432601,0.0717736570547201,0.0686717162794742,0.0688712566682604,0.0689782265255727,0.0699334017767016,0.0683553221337506,0.0852089464888668,0.0776856680909602,0.0629596754764909,0.0497714679818771,0.0373931023167595,0.0300777049841646,0.0280211474399809,0.0268530803573832,-0.3782558054407202,-0.4241857921036088,-0.4328033472769289,-0.4010816335941135,-0.3504723997849128,-0.2914200897216882,-0.2332264765026618,-0.1925101743529964,-0.1656686154860463,1,1,do_mean,tmmx,01472119
1c,NA,0.0881663220854048,3,0.0642018091292231,0.0568684731454365,0.0690634487776809,0.0813935213855844,0.0881663220854048,0.0855820941696711,0.0778272833264502,0.0743079035956319,0.0687497384894717,0.0648381748987226,0.0520068334969787,0.0642018091292231,0.0542793264661616,0.0528992469898147,0.0421061674767665,0.0307756479326771,0.021766583650444,0.0194526155244506,0.014011859295726,-0.0643555823631704,-0.1679153855882437,-0.2762225676563371,-0.3156830165714472,-0.2973676927164802,-0.2538822970871461,-0.2005041598174371,-0.1587624359537444,-0.1344310451313861,1,1,do_max,tmmx,01472119
1c,NA,0.0508204150189543,7,0.0893552835704554,0.045575295724851,0.0351921578926414,0.0384672903688438,0.0375031713602311,0.0405680673549423,0.0427896097402502,0.046683628025847,0.0508204150189543,0.0477043747798293,0.0893552835704554,0.0789721457382455,0.0508895352360721,0.0330383619290903,0.0278148315211595,0.0273837977896929,0.0275310945446572,0.0293993823516454,0.0272543091288697,-0.1234251366864688,-0.0979541283496265,-0.0541159683008715,-0.0179887221724102,0.00338954324097,0.0158966921072775,0.0237093014738506,0.0318007937089055,0.0373866632917931,0,1,do_min,tmmx,01473499
1c,NA,0.0486333867819961,0,0.0911472757143688,0.0486333867819961,0.0275030039618814,0.032097771576784,0.0347383042526056,0.0390625288589945,0.0376587612299006,0.0412003819583841,0.0444646057856888,0.0481002946372431,0.0911472757143688,0.0700168928942538,0.0445337172620297,0.0321245218892429,0.0272513418699773,0.0269372123719097,0.0276696992785556,0.0267698898145007,0.0275370597376084,-0.109709657749446,-0.0839641898440381,-0.0442256306567959,-0.0121828691326789,0.0064504848045897,0.0181399085163487,0.0246910137746762,0.0332868507082032,0.0400281564349632,0,1,do_mean,tmmx,01473499
